Date,DX-Y.NYB,EFA,GLD,GSG,IEF,QQQ,SHY,SPY,TLT,VNQ,XLF,XLU
2013-10-01,80.19999694824219,47.25536346435547,127.73999786376953,31.90999984741211,81.06151580810547,75.11031341552734,71.35472869873047,143.6457977294922,79.50487518310547,43.52359390258789,13.452935218811035,26.532764434814453
2013-11-01,80.68000030517578,47.51359558105469,120.69999694824219,31.760000228881836,80.34566497802734,77.77758026123047,71.42056274414062,147.90310668945312,77.35071563720703,41.238189697265625,14.048083305358887,26.019628524780273
2013-12-01,80.04000091552734,48.13047409057617,116.12000274658203,32.189998626708984,78.53298950195312,79.80073547363281,71.2761459350586,150.9184112548828,75.63510131835938,40.646358489990234,14.296606063842773,25.978578567504883
2014-01-01,81.2699966430664,46.02251052856445,120.08999633789062,31.479999542236328,81.20293426513672,78.51609802246094,71.45360565185547,146.3892364501953,80.90508270263672,43.04494857788086,13.838165283203125,27.03807258605957
2014-02-01,79.77999877929688,48.84420394897461,127.62000274658203,32.9900016784668,81.35379791259766,82.22030639648438,71.46202087402344,153.0522918701172,81.12179565429688,45.225337982177734,14.258697509765625,27.971614837646484
2014-03-01,80.0999984741211,48.61991882324219,123.61000061035156,32.970001220703125,80.90472412109375,80.1214828491211,71.38841247558594,153.6437530517578,81.72610473632812,45.15500259399414,14.679229736328125,28.6700496673584
2014-04-01,79.48999786376953,49.43025207519531,124.22000122070312,33.29999923706055,81.49801635742188,80.04824829101562,71.46289825439453,155.39471435546875,83.4264144897461,46.943172454833984,14.483012199401855,30.129159927368164
2014-05-01,80.37000274658203,50.21888732910156,120.43000030517578,33.130001068115234,82.9832992553711,83.63888549804688,71.590576171875,159.0008544921875,85.89960479736328,48.069461822509766,14.70065689086914,29.801450729370117
2014-06-01,79.77999877929688,49.4664306640625,128.0399932861328,33.91999816894531,82.82109832763672,86.02047729492188,71.53221893310547,161.5094757080078,85.6703872680664,48.16599655151367,14.997440338134766,30.86129379272461
2014-07-01,81.45999908447266,49.36178207397461,123.38999938964844,32.0,82.62430572509766,87.27113342285156,71.47553253173828,160.1026611328125,86.23975372314453,48.65360641479492,14.83829116821289,29.008466720581055
2014-08-01,82.75,49.450748443603516,123.86000061035156,31.5,84.17396545410156,91.6429443359375,71.60669708251953,166.42086791992188,90.30806732177734,50.1346549987793,15.467314720153809,30.43603515625
2014-09-01,85.94000244140625,47.53083801269531,116.20999908447266,29.59000015258789,83.30519104003906,90.73368072509766,71.55342102050781,163.3612823486328,88.4320068359375,46.67238998413086,15.341510772705078,29.599185943603516
2014-10-01,86.87999725341797,47.404823303222656,112.66000366210938,27.829999923706055,84.5766372680664,93.35240173339844,71.73797607421875,167.99017333984375,90.90547180175781,51.78736114501953,15.850373268127441,32.264339447021484
2014-11-01,88.36000061035156,47.434471130371094,112.11000061035156,25.020000457763672,85.67514038085938,97.59651184082031,71.8143539428711,172.6051483154297,93.60803985595703,52.82323455810547,16.222698211669922,32.6403923034668
2014-12-01,90.2699966430664,45.09943389892578,113.58000183105469,21.579999923706055,85.66145324707031,95.05554962158203,71.57614135742188,171.22232055664062,96.4638442993164,53.10514831542969,16.442108154296875,33.50608825683594
2015-01-01,94.80000305175781,45.824947357177734,123.44999694824219,19.700000762939453,89.63127899169922,93.42298889160156,72.07820129394531,167.06622314453125,106.39737701416016,57.51721954345703,15.37669849395752,34.59223175048828
2015-02-01,95.25,48.729248046875,116.16000366210938,20.8700008392334,87.27191925048828,100.16868591308594,71.84073638916016,176.45608520507812,99.66485595703125,55.40394592285156,16.272165298461914,32.38010025024414
2015-03-01,98.36000061035156,48.03311538696289,113.66000366210938,19.5,88.02490234375,97.58130645751953,72.02135467529297,172.91282653808594,100.76066589355469,56.02864074707031,16.11178207397461,31.807388305664062
2015-04-01,94.5999984741211,49.78468322753906,113.47000122070312,21.6299991607666,87.46463775634766,99.6858901977539,72.0392837524414,175.39271545410156,97.29549407958984,53.06764602661133,16.185346603393555,31.906291961669922
2015-05-01,96.91000366210938,49.88198471069336,114.0999984741211,21.15999984741211,87.10905456542969,101.92729949951172,72.07067108154297,177.6475830078125,94.99098205566406,52.907196044921875,16.500593185424805,32.108333587646484
2015-06-01,95.48999786376953,47.52412033081055,112.37000274658203,21.110000610351562,85.68287658691406,99.16722106933594,72.09190368652344,173.19674682617188,91.11359405517578,49.932273864746094,16.353023529052734,29.91485595703125
2015-07-01,97.37000274658203,49.308448791503906,104.93000030517578,18.1200008392334,86.98719787597656,103.92552185058594,72.12333679199219,177.97061157226562,95.25128173828125,53.3476448059082,16.98368263244629,32.02904510498047
2015-08-01,95.94999694824219,45.64723587036133,108.81999969482422,18.170000076293945,87.05609893798828,96.8331527709961,72.08763122558594,167.12327575683594,94.5962142944336,49.99147415161133,15.784518241882324,30.915058135986328
2015-09-01,96.3499984741211,43.630149841308594,106.86000061035156,17.079999923706055,88.42825317382812,94.46592712402344,72.29854583740234,162.01666259765625,96.45805358886719,51.01115417480469,15.265779495239258,31.519390106201172
2015-10-01,96.94999694824219,46.51497268676758,109.30000305175781,17.06999969482422,87.86943817138672,105.46256256103516,72.1965560913086,176.71170043945312,96.07276153564453,54.48794174194336,16.301746368408203,32.15508270263672
2015-11-01,100.16999816894531,46.16482925415039,101.91999816894531,15.510000228881836,87.49345397949219,106.10464477539062,72.00912475585938,177.35760498046875,95.22940826416016,54.14691162109375,16.626697540283203,31.471555709838867
2015-12-01,98.62999725341797,44.695777893066406,101.45999908447266,14.229999542236328,86.95978546142578,104.09458923339844,71.86507415771484,173.2612762451172,94.75326538085938,54.37882614135742,16.13249969482422,31.809640884399414
2016-01-01,99.61000061035156,42.60047912597656,106.94999694824219,13.479999542236328,90.13787841796875,97.19718170166016,72.40555572509766,165.61497497558594,100.4562759399414,53.24346923828125,14.796198844909668,33.72759246826172
2016-02-01,98.20999908447266,41.179954528808594,118.63999938964844,13.199999809265137,91.34400177001953,95.6756820678711,72.44818878173828,165.47825622558594,103.36024475097656,53.04981994628906,14.367027282714844,34.381065368652344
2016-03-01,94.58999633789062,43.890472412109375,117.63999938964844,13.789999961853027,91.28697967529297,101.92962646484375,72.54631042480469,175.70306396484375,103.26378631591797,57.95299530029297,15.32755184173584,36.846397399902344
2016-04-01,93.08000183105469,44.86564254760742,123.6500015258789,15.220000267028809,91.13512420654297,98.9740219116211,72.56937408447266,177.3053741455078,102.4853515625,57.224056243896484,15.94982624053955,36.22567367553711
2016-05-01,95.88999938964844,44.82725524902344,116.05999755859375,15.420000076293945,91.0500717163086,103.29924774169922,72.48483276367188,180.32154846191406,103.31682586669922,58.51079177856445,16.250898361206055,36.77180862426758
2016-06-01,96.13999938964844,42.861549377441406,126.47000122070312,15.520000457763672,93.85924530029297,100.67790222167969,72.91976165771484,180.01220703125,110.47634887695312,62.00730895996094,15.641916275024414,39.25568389892578
2016-07-01,95.52999877929688,45.482383728027344,128.97999572753906,13.960000038146973,94.0987548828125,108.1645278930664,72.88663482666016,187.54774475097656,112.82340240478516,65.2318115234375,16.269001007080078,39.31278991699219
2016-08-01,96.0199966430664,45.725303649902344,124.77999877929688,14.239999771118164,93.1471939086914,109.30033874511719,72.71550750732422,187.7723388671875,111.68152618408203,62.77634811401367,16.894994735717773,37.1329460144043
2016-09-01,95.45999908447266,46.3365478515625,125.63999938964844,14.819999694824219,93.36931610107422,111.44054412841797,72.8104019165039,186.83938598632812,109.99766540527344,61.202877044677734,16.343494415283203,36.95191955566406
2016-10-01,98.44999694824219,45.309974670410156,121.94000244140625,14.5600004196167,91.97798919677734,110.0917739868164,72.77615356445312,184.5276641845703,105.18111419677734,58.087806701660156,16.7960147857666,37.60173416137695
2016-11-01,101.5,44.502838134765625,111.75,14.920000076293945,88.08473205566406,110.57167053222656,72.43240356445312,191.3253631591797,96.53129577636719,57.11446762084961,19.15289878845215,35.563026428222656
2016-12-01,102.38999938964844,45.23945617675781,109.61000061035156,15.670000076293945,87.83935546875,111.49388885498047,72.43302917480469,194.06002807617188,95.82268524169922,58.63486862182617,19.78253936767578,36.947513580322266
2017-01-01,99.51000213623047,47.211509704589844,115.55000305175781,15.430000305175781,88.29692077636719,117.57147216796875,72.60563659667969,198.69696044921875,97.05196380615234,59.749691009521484,19.92365264892578,37.77372741699219
2017-02-01,101.12000274658203,47.773643493652344,119.2300033569336,15.449999809265137,88.80119323730469,122.71527099609375,72.58843994140625,206.50405883789062,98.37726593017578,61.846046447753906,20.9749698638916,39.76302719116211
2017-03-01,100.3499984741211,49.317543029785156,118.72000122070312,14.819999694824219,88.88529968261719,124.94270324707031,72.63224792480469,205.86656188964844,97.7557144165039,59.909236907958984,20.282638549804688,39.40970993041992
2017-04-01,99.05000305175781,50.5130615234375,120.7699966430664,14.430000305175781,89.85887145996094,128.61683654785156,72.76464080810547,208.81451416015625,99.274658203125,60.493221282958984,20.18337059020996,40.011043548583984
2017-05-01,96.91999816894531,52.302398681640625,120.62000274658203,14.260000228881836,90.60224151611328,133.6294708251953,72.81464385986328,211.7615203857422,101.1517105102539,60.0548095703125,19.94319725036621,41.667205810546875
2017-06-01,95.66000366210938,51.62150192260742,118.0199966430664,14.020000457763672,90.13814544677734,130.1773681640625,72.75606536865234,212.07730102539062,101.94969177246094,60.814727783203125,21.161235809326172,40.212249755859375
2017-07-01,92.86000061035156,53.84911346435547,120.75,14.609999656677246,90.47930908203125,135.83338928222656,72.88872528076172,217.49180603027344,101.28382873535156,62.1554069519043,21.603803634643555,41.521549224853516
2017-08-01,92.66999816894531,53.824981689453125,125.81999969482422,14.460000038146973,91.79324340820312,138.64996337890625,73.03279113769531,218.12643432617188,104.72511291503906,61.99312973022461,21.267995834350586,42.886863708496094
2017-09-01,93.08000183105469,55.096187591552734,121.58000183105469,14.899999618530273,90.47431182861328,137.93873596191406,72.8956298828125,221.42262268066406,102.30406188964844,61.29233169555664,22.266815185546875,41.3889045715332
2017-10-01,94.55000305175781,56.021427154541016,120.66999816894531,15.479999542236328,90.3037109375,144.60850524902344,72.82808685302734,227.76502990722656,102.26820373535156,61.25914764404297,22.999523162841797,43.33189392089844
2017-11-01,93.01000213623047,56.40761184692383,121.0999984741211,15.680000305175781,90.04681396484375,147.45980834960938,72.66627502441406,234.7268829345703,103.01862335205078,62.891239166259766,23.794994354248047,44.49537658691406
2017-12-01,92.12000274658203,56.56852722167969,123.6500015258789,16.280000686645508,90.07524871826172,148.03961181640625,72.56916046142578,236.36544799804688,104.6724624633789,61.84041976928711,24.132198333740234,41.4137077331543
2018-01-01,89.12999725341797,60.038673400878906,127.6500015258789,16.889999389648438,88.41001892089844,161.34019470214844,72.51072692871094,250.96304321289062,101.6861801147461,60.127044677734375,25.83390998840332,40.49847412109375
2018-02-01,90.61000061035156,57.135948181152344,125.0,16.270000457763672,87.4428482055664,159.25437927246094,72.36329650878906,241.83792114257812,98.38860321044922,55.5106201171875,25.078184127807617,38.92741394042969
2018-03-01,89.97000122070312,56.65622329711914,125.79000091552734,16.649999618530273,88.4596939086914,152.51124572753906,72.54199981689453,234.27078247070312,101.20880889892578,57.115020751953125,23.94892692565918,40.09380340576172
2018-04-01,91.83999633789062,57.51810836791992,124.58999633789062,17.420000076293945,87.31827545166016,153.53135681152344,72.36478424072266,236.42469787597656,99.08345794677734,58.1441764831543,23.931486129760742,41.22892379760742
2018-05-01,93.98999786376953,56.42855453491211,123.0999984741211,17.690000534057617,88.16325378417969,162.24114990234375,72.61160278320312,242.17189025878906,101.06275939941406,60.28379440307617,23.696090698242188,40.77312469482422
2018-06-01,94.62999725341797,54.4527473449707,118.6500015258789,17.90999984741211,88.3291244506836,163.74839782714844,72.62313079833984,242.47581481933594,101.70332336425781,62.24001693725586,23.181720733642578,41.548770904541016
2018-07-01,94.48999786376953,57.118534088134766,115.98999786376953,17.260000228881836,87.873291015625,168.68768310546875,72.57589721679688,252.58787536621094,100.2479019165039,63.19493103027344,24.472951889038086,42.590049743652344
2018-08-01,95.13999938964844,55.84149169921875,113.51000213623047,17.440000534057617,88.75439453125,178.43899536132812,72.82029724121094,260.65045166015625,101.56610870361328,64.82225799560547,24.805679321289062,43.13866424560547
2018-09-01,95.19000244140625,56.3805046081543,112.76000213623047,18.110000610351562,87.68114471435547,177.61680603027344,72.72250366210938,261.01849365234375,98.6552505493164,62.22317123413086,24.148977279663086,42.47709274291992
2018-10-01,97.12999725341797,51.794761657714844,115.1500015258789,16.989999771118164,87.41458129882812,162.64149475097656,72.82823181152344,244.08096313476562,95.76626586914062,61.24951934814453,23.1127872467041,43.705570220947266
2018-11-01,97.2699966430664,52.05183029174805,115.54000091552734,15.109999656677246,88.56584930419922,162.2105712890625,73.09779357910156,248.60850524902344,97.45867919921875,64.11178588867188,23.71963119506836,45.25223922729492
2018-12-01,96.16999816894531,48.743141174316406,121.25,14.020000457763672,90.86658477783203,147.73924255371094,73.55193328857422,225.4026336669922,102.93025207519531,58.31685256958008,20.949264526367188,43.07876968383789
2019-01-01,95.58000183105469,52.53601837158203,124.75,15.1899995803833,91.84069061279297,161.51246643066406,73.96819305419922,244.87142944335938,103.80529022216797,66.00953674316406,22.956010818481445,44.9552001953125
2019-02-01,96.16000366210938,53.86870193481445,123.98999786376953,15.720000267028809,91.16642761230469,166.3436279296875,73.89759826660156,252.80897521972656,102.14571380615234,66.46855163574219,23.469295501708984,46.802345275878906
2019-03-01,97.27999877929688,54.36322021484375,122.01000213623047,15.949999809265137,93.60452270507812,172.557861328125,74.35888671875,256.25616455078125,107.85279083251953,68.77940368652344,22.752471923828125,47.75464630126953
2019-04-01,97.4800033569336,55.955726623535156,121.19999694824219,16.389999389648438,93.10678100585938,182.3786163330078,74.48703002929688,267.89971923828125,105.69573211669922,69.1595687866211,24.92333221435547,48.55541229248047
2019-05-01,97.75,53.139495849609375,123.33000183105469,15.010000228881836,95.9492416381836,167.3776397705078,75.03179931640625,250.81541442871094,112.93631744384766,69.25523376464844,23.135465621948242,48.17497634887695
2019-06-01,96.12999725341797,55.09241485595703,133.1999969482422,15.649999618530273,97.1215591430664,179.68438720703125,75.36681365966797,266.97039794921875,114.01461029052734,69.66173553466797,24.549745559692383,49.3162841796875
2019-07-01,98.5199966430664,55.18491744995117,133.2100067138672,15.579999923706055,97.17920684814453,184.2862091064453,75.33067321777344,272.3249206542969,114.31745910644531,71.53067016601562,25.255939483642578,49.643272399902344
2019-08-01,98.91999816894531,54.123172760009766,143.75,14.819999694824219,101.01730346679688,180.78562927246094,75.92467498779297,267.76519775390625,126.94486999511719,74.21036529541016,24.066898345947266,52.16921615600586
2019-09-01,99.37999725341797,55.835670471191406,138.8699951171875,15.050000190734863,99.8291015625,182.07789611816406,75.82714080810547,271.7205810546875,123.5701904296875,75.03921508789062,25.03243637084961,53.96986770629883
2019-10-01,97.3499984741211,57.727962493896484,142.42999267578125,15.170000076293945,100.03126525878906,190.43626403808594,76.07390594482422,279.00946044921875,122.19685363769531,76.4921875,25.78905487060547,53.975616455078125
2019-11-01,98.2699966430664,58.37871551513672,137.86000061035156,15.229999542236328,99.34661102294922,198.18589782714844,76.0337142944336,289.1090393066406,121.70006561279297,75.49445343017578,27.09198570251465,52.96751022338867
2019-12-01,96.38999938964844,59.457584381103516,142.89999389648438,16.209999084472656,98.29126739501953,205.44273376464844,76.03347778320312,296.0537109375,117.62346649169922,75.267333984375,27.658092498779297,54.28644561767578
2020-01-01,97.38999938964844,58.43024444580078,149.3300018310547,14.489999771118164,101.98808288574219,212.1438751220703,76.71891021728516,297.3891296386719,127.09081268310547,77.0096435546875,27.058305740356445,58.40181350708008
2020-02-01,98.12999725341797,53.89297866821289,148.3800048828125,13.359999656677246,104.8677749633789,199.29339599609375,77.26873779296875,273.8460693359375,135.28778076171875,71.59857940673828,24.014699935913086,52.64459991455078
2020-03-01,99.05000305175781,46.29046630859375,148.0500030517578,9.300000190734863,108.78778839111328,184.3803253173828,78.24002838134766,238.2495880126953,143.941162109375,57.267364501953125,18.803537368774414,46.91279602050781
2020-04-01,99.0199966430664,48.98338317871094,158.8000030517578,8.479999542236328,109.08816528320312,212.44068908691406,78.47181701660156,270.0821838378906,145.70042419433594,62.88668441772461,20.75726890563965,48.96443557739258
2020-05-01,98.33999633789062,51.64166259765625,162.91000366210938,9.819999694824219,109.45999145507812,226.46368408203125,78.4411849975586,282.9504089355469,143.15438842773438,63.977352142333984,21.32197380065918,51.04239273071289
2020-06-01,97.38999938964844,52.70670700073242,167.3699951171875,10.369999885559082,109.51233673095703,240.28286743164062,78.46102905273438,286.7066955566406,143.63790893554688,64.88623809814453,21.076045989990234,48.25468063354492
2020-07-01,93.48999786376953,54.491153717041016,185.42999267578125,10.75,110.45857238769531,258.38385009765625,78.54256439208984,304.9273681640625,150.02536010742188,67.91524505615234,22.026287078857422,52.45151138305664
2020-08-01,92.13999938964844,57.064231872558594,184.8300018310547,11.25,109.39695739746094,286.6632995605469,78.5344009399414,326.2103576660156,142.46292114257812,68.21566009521484,22.970399856567383,51.08913803100586
2020-09-01,93.88999938964844,55.89625549316406,177.1199951171875,10.75,109.76541137695312,270.0980224609375,78.53434753417969,312.7440185546875,143.56227111816406,65.88755798339844,22.06294822692871,51.20123291015625
2020-10-01,94.04000091552734,53.91155242919922,176.1999969482422,10.380000114440918,108.25797271728516,261.8738098144531,78.50619506835938,306.1669006347656,138.71531677246094,64.40522766113281,21.990753173828125,54.2506103515625
2020-11-01,91.87000274658203,61.604427337646484,166.6699981689453,11.649999618530273,108.62599182128906,291.2712097167969,78.52433013916016,339.470703125,141.0181121826172,70.63634490966797,25.69581413269043,54.65066909790039
2020-12-01,89.94000244140625,64.07211303710938,178.36000061035156,12.329999923706055,108.29753875732422,304.9977722167969,78.53250885009766,350.5533142089844,139.14926147460938,71.41840362548828,27.17046546936035,54.5289192199707
2021-01-01,90.58000183105469,64.188720703125,172.61000061035156,12.90999984741211,107.25135803222656,306.34912109375,78.60980224609375,348.46002197265625,134.37103271484375,72.59323120117188,26.825103759765625,54.50736618041992
2021-02-01,90.93000030517578,65.62519073486328,161.80999755859375,14.239999771118164,104.64778137207031,305.9400939941406,78.53701782226562,358.1492004394531,126.5209732055664,75.07965087890625,29.938486099243164,51.183433532714844
2021-03-01,93.2300033569336,67.27446746826172,159.9600067138672,13.970000267028809,102.15663146972656,310.7998352050781,78.50057983398438,373.18658447265625,119.87926483154297,78.48886108398438,31.550777435302734,56.16495132446289
2021-04-01,91.27999877929688,69.26069641113281,165.66000366210938,15.100000381469727,103.17790985107422,329.5832824707031,78.54789733886719,394.21905517578125,122.85025787353516,85.15290069580078,33.747474670410156,58.952327728271484
2021-05-01,89.83999633789062,71.67252349853516,178.3800048828125,15.460000038146973,103.61324310302734,325.62432861328125,78.60164642333984,396.80743408203125,122.8408203125,85.8404541015625,35.35760498046875,57.573951721191406
2021-06-01,92.44000244140625,69.94343566894531,165.6300048828125,16.09000015258789,104.66836547851562,345.6143493652344,78.46687316894531,404.3839416503906,128.272705078125,87.48197937011719,34.14767837524414,55.86863708496094
2021-07-01,92.16999816894531,71.44817352294922,169.82000732421875,16.299999237060547,106.75406646728516,355.9145812988281,78.59618377685547,415.611083984375,133.05812072753906,91.99949645996094,34.12410354614258,58.742347717285156
2021-08-01,92.62999725341797,72.4818344116211,169.69000244140625,15.90999984741211,106.33524322509766,370.9294738769531,78.57161712646484,427.9797058105469,132.61679077148438,93.98161315917969,35.880760192871094,61.03078842163086
2021-09-01,94.25,70.11790466308594,164.22000122070312,16.860000610351562,104.63313293457031,349.46142578125,78.49140930175781,406.7304382324219,128.7548065185547,88.09586334228516,35.06783676147461,56.8813362121582
2021-10-01,94.12000274658203,72.34700012207031,166.64999389648438,17.850000381469727,104.16846466064453,377.361083984375,78.22988891601562,436.6626281738281,131.92889404296875,94.9649429321289,37.7816047668457,60.03050231933594
